IN ,PULASKI ,2504 ,17 ,0.68 ,327.15 ,264.76 ,591.91 ,15650 ,,
IN ,PUTNAM ,5262 ,29 ,0.55 ,361.59 ,292.63 ,654.22 ,15660 ,,
IN ,RANDOLPH ,5102 ,  ,  ,327.15 ,264.76 ,591.91 ,15670 ,,
IN ,RIPLEY ,4956 ,  ,  ,327.15 ,264.76 ,591.91 ,15680 ,,
IN ,RUSH ,2982 ,  ,  ,327.15 ,264.76 ,591.91 ,15690 ,,
IN ,ST JOSEPH ,41297 ,396 ,0.96 ,361.59 ,292.63 ,654.22 ,15700 ,,
IN ,SCOTT ,4192 ,11 ,0.26 ,361.59 ,292.63 ,654.22 ,15710 ,,
IN ,SHELBY ,6155 ,80 ,1.30 ,361.59 ,292.63 ,654.22 ,15720 ,,
IN ,SPENCER ,3392 ,164 ,4.83 ,327.15 ,264.76 ,591.91 ,15730 ,,
IN ,STARKE ,4127 ,12 ,0.29 ,327.15 ,264.76 ,591.91 ,15740 ,,
IN ,STEUBEN ,5334 ,13 ,0.24 ,327.15 ,264.76 ,591.91 ,15750 ,,
IN ,SULLIVAN ,3725 ,38 ,1.02 ,360.36 ,291.64 ,652 ,15760 ,,
IN ,SWITZERLAND ,1380 ,  ,  ,340.37 ,275.46 ,615.83 ,15770 ,,
IN ,TIPPECANOE ,16924 ,2279 ,13.47 ,327.15 ,264.76 ,591.91 ,15780 ,,
IN ,TIPTON ,2589 ,  ,  ,341.2 ,276.14 ,617.34 ,15790 ,,
IN ,UNION ,1235 ,  ,  ,327.15 ,264.76 ,591.91 ,15800 ,,
IN ,VANDERBURGH ,31291 ,2837 ,9.07 ,361.59 ,292.63 ,654.22 ,15810 ,,
IN ,VERMILLION ,2992 ,43 ,1.44 ,327.15 ,264.76 ,591.91 ,15820 ,,
IN ,VIGO ,17493 ,62 ,0.35 ,354.77 ,287.12 ,641.89 ,15830 ,,
IN ,WABASH ,6599 ,155 ,2.35 ,327.15 ,264.76 ,591.91 ,15840 ,,
IN ,WARREN ,1056 ,88 ,8.33 ,331.21 ,268.05 ,599.26 ,15850 ,,
IN ,WARRICK ,7381 ,503 ,6.81 ,361.59 ,292.63 ,654.22 ,15860 ,,
IN ,WASHINGTON ,4170 ,38 ,0.91 ,361.59 ,292.63 ,654.22 ,15870 ,,
IN ,WAYNE ,13745 ,  ,  ,327.15 ,264.76 ,591.91 ,15880 ,,
IN ,WELLS ,4145 ,176 ,4.25 ,361.59 ,292.63 ,654.22 ,15890 ,,
IN ,WHITE ,5079 ,300 ,5.91 ,327.15 ,264.76 ,591.91 ,15900 ,,
IN ,WHITLEY ,5114 ,179 ,3.50 ,361.59 ,292.63 ,654.22 ,15910 ,,
IN ,UNDER-11 ,  ,121 ,  ,. ,. ,. ,15xxx ,,
IA ,ADAIR ,1575 ,24 ,1.52 ,327.15 ,264.76 ,591.91 ,16000 ,,
IA ,ADAMS ,995 ,  ,  ,327.15 ,264.76 ,591.91 ,16010 ,,
IA ,ALLAMAKEE ,2908 ,46 ,1.58 ,327.15 ,264.76 ,591.91 ,16020 ,,
IA ,APPANOOSE ,3115 ,79 ,2.54 ,327.15 ,264.76 ,591.91 ,16030 ,,
IA ,AUDUBON ,1511 ,  ,  ,327.15 ,264.76 ,591.91 ,16040 ,,
IA ,BENTON ,4143 ,179 ,4.32 ,327.15 ,264.76 ,591.91 ,16050 ,,
IA ,BLACK HAWK ,20871 ,3971 ,19.03 ,345.01 ,279.22 ,624.23 ,16060 ,,
IA ,BOONE ,4527 ,138 ,3.05 ,327.15 ,264.76 ,591.91 ,16070 ,,
IA ,BREMER ,4447 ,428 ,9.62 ,327.15 ,264.76 ,591.91 ,16080 ,,
IA ,BUCHANAN ,3611 ,400 ,11.08 ,327.15 ,264.76 ,591.91 ,16090 ,,
IA ,BUENA VISTA ,3590 ,  ,  ,327.15 ,264.76 ,591.91 ,16100 ,,
IA ,BUTLER ,3359 ,173 ,5.15 ,327.15 ,264.76 ,591.91 ,16110 ,,
IA ,CALHOUN ,2550 ,12 ,0.47 ,327.15 ,264.76 ,591.91 ,16120 ,,
IA ,CARROLL ,4567 ,16 ,0.35 ,327.15 ,264.76 ,591.91 ,16130 ,,
IA ,CASS ,3444 ,  ,  ,327.15 ,264.76 ,591.91 ,16140 ,,
IA ,CEDAR ,2939 ,99 ,3.37 ,327.15 ,264.76 ,591.91 ,16150 ,,
IA ,CERRO GORDO ,9382 ,23 ,0.25 ,327.15 ,264.76 ,591.91 ,16160 ,,
IA ,CHEROKEE ,2829 ,69 ,2.44 ,327.15 ,264.76 ,591.91 ,16170 ,,
IA ,CHICKASAW ,2583 ,57 ,2.21 ,327.15 ,264.76 ,591.91 ,16180 ,,
IA ,CLARKE ,1596 ,21 ,1.32 ,327.15 ,264.76 ,591.91 ,16190 ,,
IA ,CLAY ,3446 ,12 ,0.35 ,327.15 ,264.76 ,591.91 ,16200 ,,
IA ,CLAYTON ,3861 ,404 ,10.46 ,327.15 ,264.76 ,591.91 ,16210 ,,
IA ,CLINTON ,9390 ,124 ,1.32 ,327.15 ,264.76 ,591.91 ,16220 ,,
IA ,CRAWFORD ,3154 ,33 ,1.05 ,327.15 ,264.76 ,591.91 ,16230 ,,
IA ,DALLAS ,5487 ,174 ,3.17 ,361.59 ,292.63 ,654.22 ,16240 ,,
IA ,DAVIS ,1537 ,92 ,5.99 ,327.15 ,264.76 ,591.91 ,16250 ,,
IA ,DECATUR ,1765 ,17 ,0.96 ,327.15 ,264.76 ,591.91 ,16260 ,,
IA ,DELAWARE ,2908 ,198 ,6.81 ,327.15 ,264.76 ,591.91 ,16270 ,,
IA ,DES MOINES ,7949 ,85 ,1.07 ,327.15 ,264.76 ,591.91 ,16280 ,,
IA ,DICKINSON ,3926 ,  ,  ,327.15 ,264.76 ,591.91 ,16290 ,,
IA ,DUBUQUE ,15845 ,4849 ,30.60 ,336.61 ,272.41 ,609.02 ,16300 ,,
IA ,EMMET ,2289 ,  ,  ,327.15 ,264.76 ,591.91 ,16310 ,,
IA ,FAYETTE ,4396 ,191 ,4.34 ,327.15 ,264.76 ,591.91 ,16320 ,,
IA ,FLOYD ,3666 ,18 ,0.49 ,327.15 ,264.76 ,591.91 ,16330 ,,
IA ,FRANKLIN ,2033 ,  ,  ,327.15 ,264.76 ,591.91 ,16340 ,,
IA ,FREMONT ,1628 ,  ,  ,327.15 ,264.76 ,591.91 ,16350 ,,
IA ,GREENE ,2265 ,52 ,2.30 ,327.15 ,264.76 ,591.91 ,16360 ,,
IA ,GRUNDY ,2403 ,175 ,7.28 ,327.15 ,264.76 ,591.91 ,16370 ,,
IA ,GUTHRIE ,2504 ,46 ,1.84 ,361.59 ,292.63 ,654.22 ,16380 ,,
IA ,HAMILTON ,3121 ,16 ,0.51 ,327.15 ,264.76 ,591.91 ,16390 ,,
IA ,HANCOCK ,2291 ,  ,  ,327.15 ,264.76 ,591.91 ,16400 ,,
IA ,HARDIN ,4233 ,60 ,1.42 ,327.15 ,264.76 ,591.91 ,16410 ,,
IA ,HARRISON ,3050 ,23 ,0.75 ,361.59 ,292.63 ,654.22 ,16420 ,,
IA ,HENRY ,3485 ,126 ,3.62 ,327.15 ,264.76 ,591.91 ,16430 ,,
IA ,HOWARD ,1968 ,  ,  ,327.15 ,264.76 ,591.91 ,16440 ,,
IA ,HUMBOLDT ,2186 ,  ,  ,327.15 ,264.76 ,591.91 ,16450 ,,
IA ,IDA ,1656 ,  ,  ,327.15 ,264.76 ,591.91 ,16460 ,,
IA ,IOWA ,2936 ,62 ,2.11 ,327.15 ,264.76 ,591.91 ,16470 ,,
IA ,JACKSON ,3993 ,477 ,11.95 ,327.15 ,264.76 ,591.91 ,16480 ,,
IA ,JASPER ,6543 ,93 ,1.42 ,327.15 ,264.76 ,591.91 ,16490 ,,
IA ,JEFFERSON ,2462 ,36 ,1.46 ,327.15 ,264.76 ,591.91 ,16500 ,,
IA ,JOHNSON ,10862 ,217 ,2.00 ,327.15 ,264.76 ,591.91 ,16510 ,,
IA ,JONES ,3486 ,185 ,5.31 ,327.15 ,264.76 ,591.91 ,16520 ,,
IA ,KEOKUK ,2560 ,70 ,2.73 ,327.15 ,264.76 ,591.91 ,16530 ,,
IA ,KOSSUTH ,3649 ,  ,  ,327.15 ,264.76 ,591.91 ,16540 ,,
IA ,LEE ,6882 ,173 ,2.51 ,327.15 ,264.76 ,591.91 ,16550 ,,
IA ,LINN ,29341 ,1888 ,6.43 ,327.15 ,264.76 ,591.91 ,16560 ,,
IA ,LOUISA ,1927 ,46 ,2.39 ,327.15 ,264.76 ,591.91 ,16570 ,,
IA ,LUCAS ,1985 ,19 ,0.96 ,327.15 ,264.76 ,591.91 ,16580 ,,
IA ,LYON ,2155 ,13 ,0.60 ,327.15 ,264.76 ,591.91 ,16590 ,,
IA ,MADISON ,2341 ,63 ,2.69 ,361.59 ,292.63 ,654.22 ,16600 ,,
IA ,MAHASKA ,4011 ,83 ,2.07 ,327.15 ,264.76 ,591.91 ,16610 ,,
IA ,MARION ,5758 ,106 ,1.84 ,327.15 ,264.76 ,591.91 ,16620 ,,
IA ,MARSHALL ,7469 ,78 ,1.04 ,327.15 ,264.76 ,591.91 ,16630 ,,
IA ,MILLS ,2483 ,15 ,0.60 ,361.59 ,292.63 ,654.22 ,16640 ,,
IA ,MITCHELL ,2534 ,  ,  ,327.15 ,264.76 ,591.91 ,16650 ,,
IA ,MONONA ,2315 ,  ,  ,339.18 ,274.5 ,613.68 ,16660 ,,
IA ,MONROE ,1628 ,114 ,7.00 ,327.15 ,264.76 ,591.91 ,16670 ,,
IA ,MONTGOMERY ,2524 ,  ,  ,327.15 ,264.76 ,591.91 ,16680 ,,
IA ,MUSCATINE ,6620 ,194 ,2.93 ,327.15 ,264.76 ,591.91 ,16690 ,,
IA ,OBRIEN ,3520 ,47 ,1.34 ,327.15 ,264.76 ,591.91 ,16700 ,,
IA ,OSCEOLA ,1389 ,11 ,0.79 ,327.15 ,264.76 ,591.91 ,16710 ,,
IA ,PAGE ,3690 ,41 ,1.11 ,327.15 ,264.76 ,591.91 ,16720 ,,
IA ,PALO ALTO ,2303 ,  ,  ,327.15 ,264.76 ,591.91 ,16730 ,,
IA ,PLYMOUTH ,4281 ,213 ,4.98 ,327.15 ,264.76 ,591.91 ,16740 ,,
IA ,POCAHONTAS ,2065 ,  ,  ,327.15 ,264.76 ,591.91 ,16750 ,,
IA ,POLK ,51463 ,1741 ,3.38 ,361.59 ,292.63 ,654.22 ,16760 ,,
IA ,POTTAWATTAMIE ,14847 ,2466 ,16.61 ,361.59 ,292.63 ,654.22 ,16770 ,,
IA ,POWESHIEK ,3675 ,40 ,1.09 ,327.15 ,264.76 ,591.91 ,16780 ,,
IA ,RINGGOLD ,1268 ,  ,  ,327.15 ,264.76 ,591.91 ,16790 ,,
IA ,SAC ,2646 ,  ,  ,327.15 ,264.76 ,591.91 ,16800 ,,
IA ,SCOTT ,23406 ,1022 ,4.37 ,361.59 ,292.63 ,654.22 ,16810 ,,
IA ,SHELBY ,2769 ,48 ,1.73 ,327.15 ,264.76 ,591.91 ,16820 ,,
IA ,SIOUX ,5213 ,26 ,0.50 ,327.15 ,264.76 ,591.91 ,16830 ,,
IA ,STORY ,9550 ,152 ,1.59 ,327.15 ,264.76 ,591.91 ,16840 ,,
IA ,TAMA ,3632 ,165 ,4.54 ,327.15 ,264.76 ,591.91 ,16850 ,,
IA ,TAYLOR ,1606 ,  ,  ,327.15 ,264.76 ,591.91 ,16860 ,,
IA ,UNION ,2805 ,  ,  ,327.15 ,264.76 ,591.91 ,16870 ,,
IA ,VAN BUREN ,1870 ,33 ,1.76 ,327.15 ,264.76 ,591.91 ,16880 ,,
IA ,WAPELLO ,7475 ,895 ,11.97 ,327.15 ,264.76 ,591.91 ,16890 ,,
IA ,WARREN ,5566 ,144 ,2.59 ,361.59 ,292.63 ,654.22 ,16900 ,,
IA ,WASHINGTON ,4241 ,71 ,1.67 ,327.15 ,264.76 ,591.91 ,16910 ,,
IA ,WAYNE ,1669 ,17 ,1.02 ,327.15 ,264.76 ,591.91 ,16920 ,,
IA ,WEBSTER ,7851 ,52 ,0.66 ,327.15 ,264.76 ,591.91 ,16930 ,,
IA ,WINNEBAGO ,2524 ,  ,  ,327.15 ,264.76 ,591.91 ,16940 ,,
IA ,WINNESHIEK ,3582 ,14 ,0.39 ,327.15 ,264.76 ,591.91 ,16950 ,,
IA ,WOODBURY ,16316 ,296 ,1.81 ,327.15 ,264.76 ,591.91 ,16960 ,,
IA ,WORTH ,1493 ,  ,  ,327.15 ,264.76 ,591.91 ,16970 ,,
IA ,WRIGHT ,3151 ,  ,  ,327.15 ,264.76 ,591.91 ,16980 ,,
IA ,UNDER-11 ,  ,153 ,  ,. ,. ,. ,16xxx ,,
KS ,ALLEN ,2773 ,12 ,0.43 ,327.15 ,264.76 ,591.91 ,17000 ,,
KS ,ANDERSON ,1771 ,  ,  ,327.15 ,264.76 ,591.91 ,17010 ,,
KS ,ATCHISON ,2964 ,12 ,0.40 ,334.2 ,270.47 ,604.67 ,17020 ,,
KS ,BARBER ,1210 ,  ,  ,357.53 ,289.35 ,646.88 ,17030 ,,
KS ,BARTON ,5395 ,28 ,0.52 ,327.15 ,264.76 ,591.91 ,17040 ,,
KS ,BOURBON ,3039 ,  ,  ,353.75 ,286.29 ,640.04 ,17050 ,,
KS ,BROWN ,2201 ,  ,  ,327.15 ,264.76 ,591.91 ,17060 ,,
KS ,BUTLER ,8514 ,23 ,0.27 ,361.59 ,292.63 ,654.22 ,17070 ,,
KS ,CHASE ,560 ,  ,  ,327.15 ,264.76 ,591.91 ,17080 ,,
KS ,CHAUTAUQUA ,1029 ,  ,  ,327.15 ,264.76 ,591.91 ,17090 ,,
KS ,CHEROKEE ,3961 ,14 ,0.35 ,360.73 ,291.93 ,652.66 ,17100 ,,
KS ,CHEYENNE ,782 ,  ,  ,360.35 ,291.63 ,651.98 ,17110 ,,
KS ,CLARK ,537 ,  ,  ,335.73 ,271.71 ,607.44 ,17120 ,,
KS ,CLAY ,1888 ,  ,  ,327.15 ,264.76 ,591.91 ,17130 ,,
KS ,CLOUD ,2400 ,  ,  ,327.15 ,264.76 ,591.91 ,17140 ,,
KS ,COFFEY ,1556 ,  ,  ,356.34 ,288.39 ,644.73 ,17150 ,,
KS ,COMANCHE ,505 ,  ,  ,334.07 ,270.37 ,604.44 ,17160 ,,
KS ,COWLEY ,6307 ,96 ,1.52 ,327.15 ,264.76 ,591.91 ,17170 ,,
KS ,CRAWFORD ,6784 ,96 ,1.42 ,331.43 ,268.22 ,599.65 ,17180 ,,
KS ,DECATUR ,891 ,  ,  ,327.15 ,264.76 ,591.91 ,17190 ,,
KS ,DICKINSON ,3961 ,31 ,0.78 ,327.15 ,264.76 ,591.91 ,17200 ,,
KS ,DONIPHAN ,1364 ,  ,  ,327.15 ,264.76 ,591.91 ,17210 ,,
KS ,DOUGLAS ,10348 ,74 ,0.72 ,327.15 ,264.76 ,591.91 ,17220 ,,
KS ,EDWARDS ,708 ,  ,  ,357.15 ,289.05 ,646.2 ,17230 ,,
KS ,ELK ,795 ,  ,  ,327.15 ,264.76 ,591.91 ,17240 ,,
KS ,ELLIS ,4402 ,12 ,0.27 ,381.92 ,309.09 ,691.01 ,17250 ,,
KS ,ELLSWORTH ,1266 ,  ,  ,360.69 ,291.91 ,652.6 ,17260 ,,
KS ,FINNEY ,3809 ,  ,  ,344.85 ,279.09 ,623.94 ,17270 ,,
KS ,FORD ,3725 ,34 ,0.91 ,327.15 ,264.76 ,591.91 ,17280 ,,
KS ,FRANKLIN ,4174 ,31 ,0.74 ,361.59 ,292.63 ,654.22 ,17290 ,,
KS ,GEARY ,3077 ,  ,  ,327.15 ,264.76 ,591.91 ,17300 ,,
KS ,GOVE ,752 ,  ,  ,423.84 ,343.01 ,766.85 ,17310 ,,
KS ,GRAHAM ,742 ,  ,  ,427.67 ,346.12 ,773.79 ,17320 ,,
KS ,GRANT ,885 ,  ,  ,400.17 ,323.86 ,724.03 ,17330 ,,
KS ,GRAY ,822 ,  ,  ,327.15 ,264.76 ,591.91 ,17340 ,,
KS ,GREELEY ,290 ,  ,  ,352.15 ,285 ,637.15 ,17350 ,,
KS ,GREENWOOD ,1868 ,  ,  ,343.72 ,278.18 ,621.9 ,17360 ,,
KS ,HAMILTON ,484 ,  ,  ,349.23 ,282.64 ,631.87 ,17370 ,,
KS ,HARPER ,1441 ,  ,  ,327.15 ,264.76 ,591.91 ,17380 ,,
KS ,HARVEY ,6369 ,165 ,2.59 ,361.59 ,292.63 ,654.22 ,17390 ,,
KS ,HASKELL ,487 ,  ,  ,340.61 ,275.65 ,616.26 ,17391 ,,
KS ,HODGEMAN ,394 ,  ,  ,358.77 ,290.36 ,649.13 ,17410 ,,
KS ,JACKSON ,2138 ,23 ,1.08 ,327.15 ,264.76 ,591.91 ,17420 ,,
KS ,JEFFERSON ,3063 ,29 ,0.95 ,327.15 ,264.76 ,591.91 ,17430 ,,
KS ,JEWELL ,942 ,  ,  ,327.15 ,264.76 ,591.91 ,17440 ,,
KS ,JOHNSON ,55301 ,7926 ,14.33 ,364.49 ,294.99 ,659.48 ,17450 ,,
KS ,KEARNY ,555 ,  ,  ,344.17 ,278.54 ,622.71 ,17451 ,,
KS ,KINGMAN ,1684 ,  ,  ,359.22 ,290.72 ,649.94 ,17470 ,,
KS ,KIOWA ,767 ,  ,  ,330.43 ,267.41 ,597.84 ,17480 ,,
KS ,LABETTE ,4388 ,11 ,0.25 ,348.55 ,282.08 ,630.63 ,17490 ,,
KS ,LANE ,455 ,  ,  ,463.96 ,375.49 ,839.45 ,17500 ,,
KS ,LEAVENWORTH ,7831 ,67 ,0.86 ,361.59 ,292.63 ,654.22 ,17510 ,,
KS ,LINCOLN ,766 ,  ,  ,336.09 ,271.99 ,608.08 ,17520 ,,
KS ,LINN ,1994 ,14 ,0.70 ,361.59 ,292.63 ,654.22 ,17530 ,,
KS ,LOGAN ,686 ,  ,  ,381.94 ,309.1 ,691.04 ,17540 ,,
KS ,LYON ,4948 ,139 ,2.81 ,327.15 ,264.76 ,591.91 ,17550 ,,
KS ,MCPHERSON ,5589 ,  ,  ,327.15 ,264.76 ,591.91 ,17560 ,,
KS ,MARION ,2836 ,14 ,0.49 ,327.15 ,264.76 ,591.91 ,17570 ,,
KS ,MARSHALL ,2459 ,73 ,2.97 ,327.15 ,264.76 ,591.91 ,17580 ,,
KS ,MEADE ,862 ,  ,  ,363.27 ,293.99 ,657.26 ,17590 ,,
KS ,MIAMI ,3819 ,74 ,1.94 ,409.03 ,331.03 ,740.06 ,17600 ,,
KS ,MITCHELL ,1511 ,  ,  ,327.15 ,264.76 ,591.91 ,17610 ,,
KS ,MONTGOMERY ,7689 ,29 ,0.38 ,327.15 ,264.76 ,591.91 ,17620 ,,
KS ,MORRIS ,1314 ,  ,  ,327.15 ,264.76 ,591.91 ,17630 ,,
KS ,MORTON ,553 ,  ,  ,423.05 ,342.37 ,765.42 ,17640 ,,
KS ,NEMAHA ,2206 ,  ,  ,327.15 ,264.76 ,591.91 ,17650 ,,
KS ,NEOSHO ,3358 ,46 ,1.37 ,335.81 ,271.77 ,607.58 ,17660 ,,
KS ,NESS ,902 ,  ,  ,371.43 ,300.6 ,672.03 ,17670 ,,
KS ,NORTON ,1164 ,  ,  ,327.15 ,264.76 ,591.91 ,17680 ,,
KS ,OSAGE ,3033 ,73 ,2.41 ,327.15 ,264.76 ,591.91 ,17690 ,,
KS ,OSBORNE ,1104 ,  ,  ,327.15 ,264.76 ,591.91 ,17700 ,,
KS ,OTTAWA ,1100 ,  ,  ,327.15 ,264.76 ,591.91 ,17710 ,,
KS ,PAWNEE ,1250 ,  ,  ,327.15 ,264.76 ,591.91 ,17720 ,,
KS ,PHILLIPS ,1393 ,  ,  ,327.39 ,264.95 ,592.34 ,17730 ,,
KS ,POTTAWATOMIE ,2655 ,  ,  ,327.15 ,264.76 ,591.91 ,17740 ,,
KS ,PRATT ,1851 ,  ,  ,386.14 ,312.51 ,698.65 ,17750 ,,
KS ,RAWLINS ,739 ,  ,  ,418.4 ,338.61 ,757.01 ,17760 ,,
KS ,RENO ,11970 ,52 ,0.43 ,327.88 ,265.35 ,593.23 ,17770 ,,
KS ,REPUBLIC ,1437 ,  ,  ,327.15 ,264.76 ,591.91 ,17780 ,,
KS ,RICE ,2108 ,  ,  ,336.85 ,272.61 ,609.46 ,17790 ,,
KS ,RILEY ,5667 ,17 ,0.30 ,327.15 ,264.76 ,591.91 ,17800 ,,
KS ,ROOKS ,1282 ,  ,  ,377.41 ,305.43 ,682.84 ,17810 ,,
KS ,RUSH ,947 ,  ,  ,360 ,291.34 ,651.34 ,17820 ,,
KS ,RUSSELL ,1851 ,  ,  ,355.46 ,287.68 ,643.14 ,17830 ,,
KS ,SALINE ,9005 ,78 ,0.87 ,327.15 ,264.76 ,591.91 ,17840 ,,
KS ,SCOTT ,414 ,  ,  ,403.36 ,326.44 ,729.8 ,17841 ,,
KS ,SEDGWICK ,62183 ,256 ,0.41 ,361.59 ,292.63 ,654.22 ,17860 ,,
KS ,SEWARD ,2140 ,  ,  ,348.07 ,281.69 ,629.76 ,17870 ,,
KS ,SHAWNEE ,29385 ,805 ,2.74 ,327.15 ,264.76 ,591.91 ,17880 ,,
KS ,SHERIDAN ,549 ,  ,  ,375.31 ,303.73 ,679.04 ,17890 ,,
KS ,SHERMAN ,1292 ,  ,  ,369.61 ,299.13 ,668.74 ,17900 ,,
KS ,SMITH ,1188 ,  ,  ,327.15 ,264.76 ,591.91 ,17910 ,,
KS ,STAFFORD ,1067 ,  ,  ,332.43 ,269.03 ,601.46 ,17920 ,,
KS ,STANTON ,366 ,  ,  ,328.8 ,266.09 ,594.89 ,17921 ,,
KS ,STEVENS ,785 ,  ,  ,405.44 ,328.13 ,733.57 ,17940 ,,
KS ,SUMNER ,4640 ,79 ,1.70 ,361.59 ,292.63 ,654.22 ,17950 ,,
KS ,THOMAS ,1300 ,  ,  ,389.94 ,315.58 ,705.52 ,17960 ,,
KS ,TREGO ,748 ,  ,  ,370.76 ,300.05 ,670.81 ,17970 ,,
KS ,WABAUNSEE ,1186 ,11 ,0.93 ,327.15 ,264.76 ,591.91 ,17980 ,,
KS ,WALLACE ,346 ,12 ,3.47 ,341.7 ,276.53 ,618.23 ,17981 ,,
KS ,WASHINGTON ,1609 ,  ,  ,327.15 ,264.76 ,591.91 ,17982 ,,
KS ,WICHITA ,406 ,  ,  ,357.04 ,288.96 ,646 ,17983 ,,
KS ,WILSON ,2102 ,  ,  ,327.15 ,264.76 ,591.91 ,17984 ,,
KS ,WOODSON ,942 ,  ,  ,327.15 ,264.76 ,591.91 ,17985 ,,
KS ,WYANDOTTE ,21750 ,3327 ,15.30 ,395.78 ,320.3 ,716.08 ,17986 ,,
KS ,UNDER-11 ,  ,217 ,  ,. ,. ,. ,17xxx ,,
KY ,ADAIR ,3298 ,  ,  ,370.73 ,300.03 ,670.76 ,18000 ,,
KY ,ALLEN ,3174 ,  ,  ,327.15 ,264.76 ,591.91 ,18010 ,,
KY ,ANDERSON ,2756 ,  ,  ,327.15 ,264.76 ,591.91 ,18020 ,,
KY ,BALLARD ,2042 ,  ,  ,332.79 ,269.33 ,602.12 ,18030 ,,
KY ,BARREN ,7246 ,  ,  ,327.15 ,264.76 ,591.91 ,18040 ,,
KY ,BATH ,2173 ,12 ,0.55 ,327.15 ,264.76 ,591.91 ,18050 ,,
KY ,BELL ,6549 ,179 ,2.73 ,403.26 ,326.36 ,729.62 ,18060 ,,
KY ,BOONE ,11275 ,1153 ,10.23 ,366.76 ,296.82 ,663.58 ,18070 ,,
KY ,BOURBON ,3257 ,  ,  ,361.59 ,292.63 ,654.22 ,18080 ,,
KY ,BOYD ,10811 ,148 ,1.37 ,389.59 ,315.3 ,704.89 ,18090 ,,
KY ,BOYLE ,5259 ,  ,  ,327.15 ,264.76 ,591.91 ,18100 ,,
KY ,BRACKEN ,1550 ,  ,  ,361.59 ,292.63 ,654.22 ,18110 ,,
KY ,BREATHITT ,3026 ,12 ,0.40 ,345.1 ,279.29 ,624.39 ,18120 ,,
KY ,BRECKINRIDGE ,3447 ,  ,  ,327.15 ,264.76 ,591.91 ,18130 ,,
KY ,BULLITT ,6829 ,223 ,3.27 ,377.9 ,305.84 ,683.74 ,18140 ,,
KY ,BUTLER ,2112 ,  ,  ,341.47 ,276.36 ,617.83 ,18150 ,,
KY ,CALDWELL ,2798 ,50 ,1.79 ,327.15 ,264.76 ,591.91 ,18160 ,,
KY ,CALLOWAY ,6142 ,11 ,0.18 ,327.15 ,264.76 ,591.91 ,18170 ,,
KY ,CAMPBELL ,13196 ,2091 ,15.85 ,361.59 ,292.63 ,654.22 ,18180 ,,
KY ,CARLISLE ,1157 ,  ,  ,327.15 ,264.76 ,591.91 ,18190 ,,
KY ,CARROLL ,1758 ,  ,  ,341.39 ,276.28 ,617.67 ,18191 ,,
KY ,CARTER ,5035 ,35 ,0.70 ,361.59 ,292.63 ,654.22 ,18210 ,,
KY ,CASEY ,2798 ,14 ,0.50 ,354.55 ,286.94 ,641.49 ,18220 ,,
KY ,CHRISTIAN ,8826 ,39 ,0.44 ,327.15 ,264.76 ,591.91 ,18230 ,,
KY ,CLARK ,5613 ,46 ,0.82 ,361.59 ,292.63 ,654.22 ,18240 ,,
KY ,CLAY ,4074 ,  ,  ,348.65 ,282.16 ,630.81 ,18250 ,,
KY ,CLINTON ,2272 ,  ,  ,389.42 ,315.15 ,704.57 ,18260 ,,
KY ,CRITTENDEN ,1860 ,  ,  ,402.4 ,325.66 ,728.06 ,18270 ,,
KY ,CUMBERLAND ,1637 ,  ,  ,376.13 ,304.4 ,680.53 ,18271 ,,
KY ,DAVIESS ,16776 ,56 ,0.33 ,327.15 ,264.76 ,591.91 ,18290 ,,
KY ,EDMONSON ,1792 ,  ,  ,327.15 ,264.76 ,591.91 ,18291 ,,
KY ,ELLIOTT ,1016 ,  ,  ,327.15 ,264.76 ,591.91 ,18310 ,,
KY ,ESTILL ,3369 ,  ,  ,327.15 ,264.76 ,591.91 ,18320 ,,
KY ,FAYETTE ,33486 ,221 ,0.66 ,361.59 ,292.63 ,654.22 ,18330 ,,
KY ,FLEMING ,2643 ,  ,  ,327.15 ,264.76 ,591.91 ,18340 ,,
KY ,FLOYD ,9047 ,1003 ,11.09 ,449.16 ,363.5 ,812.66 ,18350 ,,
KY ,FRANKLIN ,9493 ,22 ,0.23 ,335.96 ,271.89 ,607.85 ,18360 ,,
KY ,FULTON ,1873 ,39 ,2.08 ,327.15 ,264.76 ,591.91 ,18361 ,,
KY ,GALLATIN ,1057 ,  ,  ,362.27 ,293.19 ,655.46 ,18362 ,,
KY ,GARRARD ,2629 ,  ,  ,327.15 ,264.76 ,591.91 ,18390 ,,
KY ,GRANT ,3578 ,17 ,0.48 ,361.59 ,292.63 ,654.22 ,18400 ,,
KY ,GRAVES ,7726 ,40 ,0.52 ,354.36 ,286.78 ,641.14 ,18410 ,,
KY ,GRAYSON ,4907 ,27 ,0.55 ,327.15 ,264.76 ,591.91 ,18420 ,,
KY ,GREEN ,2210 ,  ,  ,327.15 ,264.76 ,591.91 ,18421 ,,
KY ,GREENUP ,7349 ,556 ,7.57 ,405.83 ,328.43 ,734.26 ,18440 ,,
KY ,HANCOCK ,1332 ,  ,  ,327.15 ,264.76 ,591.91 ,18450 ,,
KY ,HARDIN ,13586 ,28 ,0.21 ,346.31 ,280.27 ,626.58 ,18460 ,,
KY ,HARLAN ,7204 ,431 ,5.98 ,412.58 ,333.9 ,746.48 ,18470 ,,
KY ,HARRISON ,3230 ,28 ,0.87 ,327.15 ,264.76 ,591.91 ,18480 ,,
